iteration,chain,A,beta,gamma_1,gamma_2,gamma_switch,t_0,tau_rise,tau_fall,extra_sigma,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
15145,1,96.42633286266101,0.0019344366818104506,9.930664759353622,40.05616316985469,0.13527850960006282,58831.89238199973,3.141952108467597,29.050379504358347,1.6129757272273748,-90.40444283839875,63.0,1.0,0.645584442348506,-90.40444283839875,92.65024383011252,-0.0841616972088417,170.1177800916671,5.0,0.0,0.06511605689331205,0.06511605689331205
15146,1,97.33042076573865,0.0015466310172778596,10.350759064764317,40.838156768001525,0.11074217770857149,58831.94195621736,3.153754901733911,28.8532995554215,1.607687749757995,-89.37142755872323,24.0,1.0,0.601590124952022,-89.37142755872323,92.21562674719097,-0.7467660484947629,1246.9029849221295,4.0,1.0,0.06511605689331205,0.06511605689331205
15147,1,106.80434347882239,0.0022706159305516446,8.107079747822223,79.34727005051187,0.2752686570016245,58832.697250459336,3.3434013369337547,27.532780306819223,1.2935037636433753,-87.45840875919757,63.0,1.0,0.44532289229792044,-87.45840875919757,92.18234496343047,0.3617376058430182,20.705585325206144,6.0,0.0,0.06511605689331205,0.06511605689331205
15148,1,101.2298972878119,0.003254408659537784,10.203809832115319,80.43491735133202,0.2292527368137647,58831.98573549061,2.9453954268674574,27.61095300644133,2.122692557268515,-88.05950922077128,63.0,1.0,0.5840458847229122,-88.05950922077128,91.4719252824674,-0.20820340043731278,4.449272178305151,5.0,0.0,0.06511605689331205,0.06511605689331205
15149,1,100.42666425809104,0.009410509034596481,12.765282485316872,54.663339539049645,0.29594730217795506,58832.28375827781,2.887321150226465,28.13357324155854,1.5305475332338971,-88.57323192528182,43.0,1.0,0.8595516131622568,-88.57323192528182,92.57297733791097,0.08235835323498009,3343.165489438997,5.0,1.0,0.06511605689331205,0.06511605689331205
15150,1,101.27482969544361,0.006861221856024695,11.671565631745938,85.91348036701352,0.22359593364480157,58832.394210889826,2.6546376330918284,27.20369754235514,1.8321126928806164,-88.14076836395613,63.0,1.0,0.5942908498978169,-88.14076836395613,92.19636378010347,-0.07256025581001779,147.15446475043126,5.0,0.0,0.06511605689331205,0.06511605689331205
15151,1,98.84465241737051,0.0027206965303220847,10.46921598670962,47.2746867742246,0.06439148763623379,58832.17857847927,2.662087041155566,27.45535684486483,2.360185798106379,-89.96256911463024,35.0,1.0,0.906537306761377,-89.96256911463024,92.95727920994545,-0.056926229352256996,172.11055368781803,5.0,0.0,0.06511605689331205,0.06511605689331205
15152,1,96.20833337799752,0.009314706260044174,13.296682172153512,99.44329887751097,0.18961429465888655,58831.99862458494,2.5120047820633866,29.390386090557723,2.0261801266910844,-91.29743878164263,63.0,1.0,0.0800525302678767,-91.29743878164263,97.39029719502308,0.12132426584176415,7.625757205591697,6.0,0.0,0.06511605689331205,0.06511605689331205
15153,1,98.45672766065454,0.008991702566279154,12.58752659493323,83.31058897965397,0.10415209399555249,58832.02784515922,2.7893976384888877,28.49235930326598,1.4846754168350986,-89.0767242589647,63.0,1.0,0.3867383551312001,-89.0767242589647,94.68080881584174,0.11992806486152574,6.728578220011542,5.0,0.0,0.06511605689331205,0.06511605689331205
15154,1,104.65855777510114,0.00908031653364927,9.754791766595094,81.19353918482406,0.15435801281014985,58832.519994913535,3.0239371518096982,28.684848899128124,1.7333109653639092,-88.47432408802547,31.0,1.0,0.5065027057846472,-88.47432408802547,91.64423656973241,-0.1385832052343119,14.74508563941346,5.0,0.0,0.06511605689331205,0.06511605689331205
15155,1,104.69511982914143,0.009165993346726192,10.096297916772187,74.08621030066972,0.18077059490702888,58832.24664715545,3.053025502229805,28.43715755760559,1.8812681059807694,-89.14197077014023,31.0,1.0,0.7078620561523185,-89.14197077014023,94.67315797220328,0.15700443248536544,0.6843606940739022,5.0,0.0,0.06511605689331205,0.06511605689331205
15156,1,104.1896700417605,0.006522767363611269,9.388751152045282,54.2018291967909,0.383494228166123,58832.47224192361,3.237634946086798,28.385750519600663,2.1780701708877417,-87.50911806389485,31.0,1.0,0.9390507775413562,-87.50911806389485,92.37999902638133,-0.13023671000155446,23.037255172631504,5.0,0.0,0.06511605689331205,0.06511605689331205
15157,1,103.41434343655996,0.007150637132239369,10.213830921029695,60.8140373040444,0.2962217548745586,58832.471358077186,3.3491775182060546,28.394167930409182,2.0427586084535334,-87.95382803905865,15.0,1.0,0.6967998841715153,-87.95382803905865,90.81968813720944,0.08043311582395063,92.2636392436914,3.0,0.0,0.06511605689331205,0.06511605689331205
15158,1,99.1205791712588,0.004673141647693609,10.952941951113624,54.54899419218158,0.4180054206287682,58831.76515145623,3.2294096766574825,28.187067863808487,1.8246172268619612,-88.67963167090893,31.0,1.0,0.7350673467612829,-88.67963167090893,90.67491270284003,0.13967089502396846,4.857719764123715,5.0,0.0,0.06511605689331205,0.06511605689331205
15159,1,98.45216389170506,0.0052050732230931275,11.875329067956987,58.230729971951575,0.43430727262516655,58832.29469987076,3.2047292084063113,28.37656727672648,1.8219134401376353,-89.65198877907503,31.0,1.0,0.10109155526826206,-89.65198877907503,93.30356894892375,0.019676431875140565,47.6095035365132,5.0,0.0,0.06511605689331205,0.06511605689331205
15160,1,97.41850821030917,0.005225921620933778,11.152737454215254,62.18296373753106,0.49339986400994346,58832.158498470635,3.339264238990988,28.343056845621927,1.8668281775451807,-88.50860195490169,7.0,1.0,0.27310005531367143,-88.50860195490169,94.22338548373939,-0.5347191845394121,538.7952468646265,2.0,0.0,0.06511605689331205,0.06511605689331205
15161,1,102.87794299233151,0.003966555435223398,8.805105558979811,65.04234441203391,0.5950639956116686,58831.98800891778,3.1614121625030203,28.311604740454296,1.9113141082991005,-90.00196925611101,31.0,1.0,0.1021565144921709,-90.00196925611101,94.58635966364474,0.5152487468243123,102.39205324368626,4.0,0.0,0.06511605689331205,0.06511605689331205
15162,1,113.62174213294921,0.002065541008568704,4.174337676666073,95.91961327651879,0.06312660604112698,58833.068301169005,3.6193800134553396,28.63555550664939,1.455142120707995,-91.4183565191078,31.0,1.0,0.28726786527729115,-91.4183565191078,96.48643199681665,1.2289231203670141,2.711087604631487,5.0,0.0,0.06511605689331205,0.06511605689331205
15163,1,104.05428696662555,0.0035228856933726977,8.885093585604547,99.16972737139284,0.017589926222254804,58832.371492779464,3.205011111326167,28.314713039494794,1.6401838779001527,-89.77450843550659,63.0,1.0,0.6908771851884838,-89.77450843550659,94.96650801414386,-0.6766857075594572,151.11130701137543,5.0,0.0,0.06511605689331205,0.06511605689331205
15164,1,111.68336589432374,0.009803382241576834,8.480094719282338,37.56857227520544,0.2562282074228569,58832.99703430723,3.1397356183620078,27.301707113409805,0.9588837906868005,-91.21539524891192,39.0,1.0,0.8320486706001053,-91.21539524891192,96.45392551361776,0.04480408222029553,114.92159710050419,5.0,0.0,0.06511605689331205,0.06511605689331205
15165,1,106.89506064728101,0.0009838137425928742,6.116682848377189,117.59233033516632,0.29139163568461235,58832.603485013075,3.4182585668357324,28.92125543398941,0.6141259837172834,-92.72655805013333,47.0,1.0,0.7232282352324382,-92.72655805013333,96.19283236215244,0.209000292440237,1918.2857743191853,5.0,1.0,0.06511605689331205,0.06511605689331205
15166,1,109.86726442971231,0.0011029767213464412,4.756651818960721,79.17301537086443,0.5116425172247105,58832.80227114695,3.370165775272838,29.582133455358257,0.9943313482568861,-91.64337629709372,63.0,1.0,0.416844986519703,-91.64337629709372,96.04639361597941,-0.11563527559049191,974.9384165677677,6.0,0.0,0.06511605689331205,0.06511605689331205
15167,1,111.41916303687377,0.007389475418032911,7.899625185022408,47.8803132310121,0.34689546613181016,58833.01762041182,3.82594868544166,26.88856605891853,1.8961929549007435,-88.3865045834187,63.0,1.0,0.9970557792613809,-88.3865045834187,94.45962982474397,-0.047306930531917146,-0.06571887499295315,5.0,0.0,0.06511605689331205,0.06511605689331205
15168,1,110.73961162402148,0.006667023801249168,7.996488224400905,50.21766209292437,0.1597620598945986,58832.804809168825,3.6102629855679993,27.038533484869077,1.9520019883491195,-88.1550511422077,13.0,1.0,0.9109229115086127,-88.1550511422077,92.2181074049999,0.004346904174937549,304.83334579257235,3.0,0.0,0.06511605689331205,0.06511605689331205
15169,1,115.31771473622696,0.0067028585217758585,5.145456474493461,67.6326035460219,0.3783625538211934,58833.31325959136,3.094404928529496,27.67187134431791,1.2026620157059582,-89.295264673718,25.0,1.0,0.8236807646086727,-89.295264673718,91.34793761383322,0.14834516451394109,2752.4651653973892,4.0,1.0,0.06511605689331205,0.06511605689331205
15170,1,116.40795216437895,0.00621242835662699,5.498952377101025,90.0884624520543,0.5759335224249954,58833.16880903756,3.0223929953405966,27.63742137699392,2.0236521248159995,-88.74475414925277,11.0,1.0,0.715134540957417,-88.74475414925277,94.53162022109477,-0.0130802486145285,564.1952581650633,3.0,0.0,0.06511605689331205,0.06511605689331205
15171,1,113.06675949801617,0.00849140424528151,6.303482537535144,54.10529239193906,0.4122189804187133,58832.96437842828,3.206361281985347,28.21490768205874,1.5890219513058446,-87.78353427276947,31.0,1.0,0.8414680304998694,-87.78353427276947,91.29106907805084,-0.027415182108697422,31.657907210052272,5.0,0.0,0.06511605689331205,0.06511605689331205
15172,1,107.03270613774693,0.006312341333048047,8.539401178649145,30.05806717827211,0.39810471360326843,58832.577325918675,3.452876893257262,27.50822190448946,1.9408707212777545,-88.46698342681707,31.0,1.0,0.7688797182081867,-88.46698342681707,91.75901070865834,0.043571251925811794,1.4268244266231562,5.0,0.0,0.06511605689331205,0.06511605689331205
15173,1,102.02528109339198,0.006309220446176239,9.870558160470988,26.00416331008105,0.5158737186976784,58832.56491764866,3.3392643141599025,27.836262644793074,1.5729386505680725,-89.51785525893209,11.0,1.0,0.7143491801301292,-89.51785525893209,94.60959521727644,0.1125868938606942,311.21459208893594,3.0,0.0,0.06511605689331205,0.06511605689331205
15174,1,111.1176273904776,0.0014427130015675933,6.131622623896173,47.14762482015688,0.20199376818302406,58833.10740379095,3.5785186421531137,27.496501445868144,1.4347364662070563,-88.7077179790203,63.0,1.0,0.8018521948942274,-88.7077179790203,93.39048996312573,-0.096484062233543,1.045346737880891,5.0,0.0,0.06511605689331205,0.06511605689331205
15175,1,107.46550723714283,0.0020033223896871832,7.186690270376354,41.607932404532484,0.029551631976077793,58832.852038153695,3.616714549167977,27.604829176725868,1.0668596138644342,-91.00126451353839,19.0,1.0,0.882152978405175,-91.00126451353839,93.32722681921291,0.04725277975296649,1518.479608770931,4.0,1.0,0.06511605689331205,0.06511605689331205
15176,1,113.20848746035632,0.005666551215962802,7.062764679169569,107.57299594499061,0.023957025281312855,58832.952858391785,3.2623167646308913,27.420529340931253,1.982434533031394,-90.73311797658125,31.0,1.0,0.7586627446347792,-90.73311797658125,93.1801519868235,0.3648090424665753,0.7683983337254858,5.0,0.0,0.06511605689331205,0.06511605689331205
15177,1,109.51646962960086,0.0027013013734761555,7.313853741043293,49.19835358590865,0.0874482873584836,58832.979569464864,3.2300847285803758,26.133042604509384,1.8687183834075995,-90.80141334289796,63.0,1.0,0.9201275305326732,-90.80141334289796,93.59482467544574,0.09717798022313673,1435.6079959126362,5.0,1.0,0.06511605689331205,0.06511605689331205
15178,1,111.59914165033186,0.0014997505628114008,7.727162276508791,54.48351187455063,0.06262556447676516,58832.87173422416,3.294933885275396,26.331284677643836,1.784186040360267,-91.7691283031205,31.0,1.0,0.802806814724991,-91.7691283031205,93.6982602543773,0.4570561943698408,898.5854384865462,4.0,0.0,0.06511605689331205,0.06511605689331205
15179,1,117.56942459784574,0.004494040876019449,5.6368201141976195,117.03645823097196,0.09999721741345562,58833.61473343373,4.062483247351428,26.173397907195188,2.105465562365089,-91.31179098378135,63.0,1.0,0.7240640877674858,-91.31179098378135,95.400475624308,-0.6034357482402868,43.05628301085483,5.0,0.0,0.06511605689331205,0.06511605689331205
15180,1,117.99998863049582,0.005012851547384789,5.522440682626435,82.98217801118219,0.41505588396186904,58833.278868437905,4.032198720555686,26.69273722129212,1.9989418019896676,-88.89242357417653,15.0,1.0,0.6193140494087491,-88.89242357417653,99.02289192792784,0.00682446828110983,13.234927517576594,3.0,0.0,0.06511605689331205,0.06511605689331205
15181,1,125.95106696570441,0.004949969211151613,2.3825191452806442,62.33288872146514,0.19175023917391526,58834.016360356894,4.188158432864875,27.09131637908878,1.9051354079891623,-90.33334902860925,19.0,1.0,0.8182534208281801,-90.33334902860925,95.49122213998282,-0.018058131873672778,594.4078212028304,4.0,0.0,0.06511605689331205,0.06511605689331205
15182,1,122.39310168502325,0.0017724349143119357,4.976527001208558,56.267232813648526,0.06180568014301725,58833.454438113666,4.622782688624105,26.89382438576774,2.647572253459224,-98.75151353695264,19.0,1.0,0.777826737911131,-98.75151353695264,101.3098160965266,0.5620163617540754,0.5620163617540754,4.0,0.0,0.06511605689331205,0.06511605689331205
15183,1,124.1139172880522,0.006134388754716609,3.2288078929175654,101.55741152499971,0.015446830070768197,58834.03431455066,4.373405824738399,25.59025789181896,2.422546002255222,-98.01251050025932,31.0,1.0,1.0,-98.01251050025932,103.66954094380225,-0.15962053981006363,-0.6537892034448731,5.0,0.0,0.06511605689331205,0.06511605689331205
15184,1,118.74973116499503,0.005284568179895346,6.187728705562631,110.56622190554248,0.05977333694706441,58833.77698691442,4.374766529331762,26.749025867174073,1.579400117472658,-98.53240861408206,39.0,1.0,0.8683404243990182,-98.53240861408206,104.93701217857527,0.37260656125771163,127.08423656654418,5.0,0.0,0.06511605689331205,0.06511605689331205
15185,1,116.46795547175871,0.00427827653394646,4.850131082703716,104.69411559278504,0.05447057713907484,58833.757712905935,4.405483939321357,26.69310648692172,1.4729598794301357,-94.69016232908314,31.0,1.0,0.9908376643576626,-94.69016232908314,101.51138413207235,-1.152461263463124,-1.554657414921678,5.0,0.0,0.06511605689331205,0.06511605689331205
15186,1,109.9922460468576,0.008599582364092811,7.607279043799117,42.50072262936207,0.07903802757192538,58833.13010179679,3.0104899938393723,27.90084986685462,1.9802828862036193,-90.94187307838854,63.0,1.0,0.6091528047102048,-90.94187307838854,99.38448939228934,-0.33073858910806564,95.55234594627477,5.0,0.0,0.06511605689331205,0.06511605689331205
15187,1,101.81541326986638,0.0027993666800458284,9.918303846395743,64.53560398749343,0.6123630025692665,58832.37532126351,3.2608625336465,27.211137567281206,1.7851945814869314,-86.50461203068511,16.0,1.0,0.8263458574449205,-86.50461203068511,93.56665558618508,-0.794164656481442,1502.0880762297547,4.0,1.0,0.06511605689331205,0.06511605689331205
15188,1,107.73333820597765,0.003452937811972524,8.6813348433788,88.08563327668786,0.4876682640353851,58832.73126662717,3.3666744996592026,27.372532777106393,1.4919048036640736,-88.87800476459023,47.0,1.0,0.042440026013396,-88.87800476459023,95.68374480636122,2.60918476473843,35.888282438187815,5.0,0.0,0.06511605689331205,0.06511605689331205
15189,1,124.57117692265784,0.00730311284377878,3.1624164561695176,46.42767730311903,0.533093019929965,58833.776474401035,3.418011828985309,26.986580260981686,1.508246081412236,-89.44769686400792,63.0,1.0,0.9981444439029145,-89.44769686400792,92.70761810217371,-0.4692575675500308,-1.444271843157665,6.0,0.0,0.06511605689331205,0.06511605689331205
15190,1,117.24692894269543,0.008940426974846259,4.828074672615354,40.68795075418651,0.5561872066230445,58833.32950763799,3.520457506274862,28.239297330518948,1.3108165044663143,-89.30947559348084,63.0,1.0,0.7522997049701637,-89.30947559348084,94.75430778736072,7.570430908288017e-5,795.5550569477136,5.0,0.0,0.06511605689331205,0.06511605689331205
15191,1,115.21774823979264,0.001619855036581549,5.445393553855181,36.79167985929989,0.5385200267326914,58833.08189878201,3.3103262868533325,27.474940148220792,1.3906290470930698,-89.66165050905792,63.0,1.0,0.5453727710023175,-89.66165050905792,92.11233312958188,0.13285132779232356,399.78209001583235,5.0,0.0,0.06511605689331205,0.06511605689331205
15192,1,113.64504987262671,0.008758997693762557,7.538353007544978,21.801459886366203,0.3684239198617274,58833.218487519305,3.700884570541789,27.274443905315444,0.8538562697083077,-92.05579744796894,31.0,1.0,0.9134908745182534,-92.05579744796894,93.38745543556384,-0.09293356306433509,0.4199201183538719,5.0,0.0,0.06511605689331205,0.06511605689331205
15193,1,118.24624420667256,0.0018327978205939538,4.8982267972688245,20.103877010255705,0.133887326231649,58832.89352824778,3.257375921558471,27.60516561009218,0.8423874913308357,-98.18711379402401,63.0,1.0,0.4306112240628182,-98.18711379402401,100.62761499291767,0.7423465017121771,7.8341498532002305,5.0,0.0,0.06511605689331205,0.06511605689331205
15194,1,104.58276066223874,0.0012115822451739247,8.227514659790105,24.193336375032736,0.013754174943977696,58832.77276413817,3.6526517835573347,27.704555705676107,1.0185134706097785,-94.4598457682028,39.0,1.0,0.7749283530627076,-94.4598457682028,99.95093970592588,-4.124088066100072,127.00528879143528,5.0,0.0,0.06511605689331205,0.06511605689331205
15195,1,108.20988299264646,7.245199404274337e-5,7.066241327257799,43.803089163208526,0.03051168897751729,58832.75596176439,3.2039008422138373,27.979740716984608,2.6599756005407733,-95.6585548365815,51.0,1.0,0.42752423187806804,-95.6585548365815,99.54976504889252,0.8140719256510351,100.57541394018973,5.0,0.0,0.06511605689331205,0.06511605689331205
15196,1,98.49708577425335,0.0002509005708228941,10.059928206383463,37.34034516226757,0.06234845373769358,58831.96976362216,3.3874980378412,28.21841415179612,1.3432643254904961,-91.81592267731862,31.0,1.0,0.9088272488136521,-91.81592267731862,96.27153923152117,-0.9249823921711879,2.939440285227377,5.0,0.0,0.06511605689331205,0.06511605689331205
15197,1,104.10279459628109,0.0005898125035194978,8.194733829492163,55.63347695496234,0.040327987629856316,58832.22945226225,3.1812610387607836,28.069978062446527,1.097257913103658,-91.14247130607419,47.0,1.0,0.435777321738076,-91.14247130607419,94.6212606382109,-0.5418468231904825,86.27260626189701,5.0,0.0,0.06511605689331205,0.06511605689331205
15198,1,101.48780438540143,0.003512902104465847,10.36362155620432,93.61239171700667,0.05637269249081413,58832.30171075028,3.291460125205855,26.642722267212022,1.963515140234362,-88.9779760182395,31.0,1.0,0.9408756430305122,-88.9779760182395,93.27359987225587,0.07402684689863293,0.2712838226673,5.0,0.0,0.06511605689331205,0.06511605689331205
15199,1,103.74460502338009,0.003896222625482452,10.085625035570704,72.0228602464993,0.0813829461376319,58832.25573031537,2.939124876725679,26.402202525253948,2.0667703297462943,-89.06545290713288,63.0,1.0,0.33824138428909495,-89.06545290713288,91.86949119650271,-0.33058806411180797,294.0715873988283,5.0,0.0,0.06511605689331205,0.06511605689331205
15200,1,105.14240394470583,0.005108169627250248,10.480427422198572,63.25763066015131,0.06219351097994441,58832.648878945605,2.701569324259562,26.498836664405683,2.295856632520787,-92.08241823583464,31.0,1.0,0.10920669974166233,-92.08241823583464,96.21903048981792,1.830585134181078,119.65475824683791,5.0,0.0,0.06511605689331205,0.06511605689331205
15201,1,99.33539913825327,0.0059569558071352535,11.530949553143156,49.35646808418501,0.08394214614438911,58832.32334438459,2.93143840502034,26.664102912410176,1.8451201978406577,-89.73278629895422,31.0,1.0,0.40853170015336543,-89.73278629895422,92.68188382108504,-1.6142400752913346,446.57249584481735,5.0,0.0,0.06511605689331205,0.06511605689331205
15202,1,104.94229910167775,0.007495463222449704,10.72255898181235,47.478919719516526,0.18432521615872216,58832.55539770274,3.012685086535453,27.263602562927588,2.140383246160443,-88.45878000018874,31.0,1.0,0.7273061220993114,-88.45878000018874,91.31596626564338,-0.1116569468040467,20.54952344470982,5.0,0.0,0.06511605689331205,0.06511605689331205
15203,1,110.53365049875815,0.005910166915704629,8.525739133264182,84.22818089571236,0.33151063662660596,58832.59164727093,3.3947916503384596,26.31151574438915,1.6617122356440288,-88.82075798291872,31.0,1.0,0.9748854704203258,-88.82075798291872,92.52440205151618,-0.1958763861013324,-0.3539959855548176,5.0,0.0,0.06511605689331205,0.06511605689331205
15204,1,110.89233063037801,0.0058908207996939245,8.407871036636177,85.7139347977519,0.299795768057756,58832.82792563379,3.3666188202193608,26.317895733332573,1.6662548388138823,-87.59561625382355,13.0,1.0,0.894333924957346,-87.59561625382355,93.08178236338185,-0.14213771246228646,345.888821808054,3.0,0.0,0.06511605689331205,0.06511605689331205
15205,1,106.68707069844335,0.005474307740185377,10.326640067929299,102.09529232732378,0.33170907414528644,58832.36409268158,3.3970101744921615,25.926877203887805,1.7772529276901317,-89.6293493817749,31.0,1.0,0.7165367536749518,-89.6293493817749,96.70941297576185,0.07825466799835112,117.35337099432853,5.0,0.0,0.06511605689331205,0.06511605689331205
15206,1,107.49121187206437,0.007498311585900453,9.242761964786263,53.13413782983969,0.14576032853474089,58832.56459681893,2.767564455176003,27.128057748849084,1.7803006142802942,-88.6870221237291,63.0,1.0,0.3466056236670918,-88.6870221237291,93.68095215148125,0.7117809425868842,2.2169660560988262,5.0,0.0,0.06511605689331205,0.06511605689331205
15207,1,105.46897705089769,0.005909807935797475,9.796893794948739,56.25313289215505,0.17699763918592804,58832.59575169212,2.7135658758408874,27.026014915039614,1.4132031007248653,-88.90428927765154,15.0,1.0,0.2863531501778616,-88.90428927765154,93.14706606807025,-0.5609459567332351,543.8131078553558,3.0,0.0,0.06511605689331205,0.06511605689331205
15208,1,106.92102125384149,0.00693855710748493,9.01728722675976,43.766254468926554,0.33222765629427814,58832.45300921409,2.5710090137848582,27.88859626253565,1.5451885888201673,-89.97286658051692,31.0,1.0,0.06426822251280055,-89.97286658051692,97.01370358365342,0.9920142883906351,184.20045197704064,4.0,0.0,0.06511605689331205,0.06511605689331205
15209,1,101.83285159225159,0.005079769621248987,9.612098167884426,48.12587359203823,0.3316192406355039,58832.42125096116,2.5544992292010837,28.21946574787436,1.2294216741383266,-89.36886557576271,26.0,1.0,0.758434850542216,-89.36886557576271,92.64721168731141,0.014671987388112484,1566.8759482567361,4.0,1.0,0.06511605689331205,0.06511605689331205
15210,1,98.1486651469275,0.0035081006827147043,11.56172489179244,50.796443371412785,0.4371462182908839,58831.83224539908,2.5768056948167337,27.569498387001342,1.6606532969315977,-88.17951788673504,23.0,1.0,0.6023091467975561,-88.17951788673504,93.73595081186188,-0.6427779830685978,1113.2069529718428,4.0,1.0,0.06511605689331205,0.06511605689331205
15211,1,95.99800633863643,0.0028443904463363286,10.765957546484493,55.54488959467024,0.3033562858049877,58832.014007403995,2.551238619561268,28.53382994982312,1.9851084530926497,-88.37088534713766,47.0,1.0,0.4991271948088266,-88.37088534713766,92.1971432667031,0.1215000704415985,40.427988241046506,5.0,0.0,0.06511605689331205,0.06511605689331205
15212,1,94.35613973640136,0.0029316558031488842,12.38305902563047,47.90603457397958,0.4951845952130302,58831.956808731884,2.4014643282359662,28.327659002742298,1.7985616623573324,-89.21142587775736,11.0,1.0,0.6405280242640305,-89.21142587775736,94.85097874241782,0.32849730720491266,1028.6275091468417,3.0,1.0,0.06511605689331205,0.06511605689331205
15213,1,94.23092235835446,0.0028706471478106266,11.511410025525084,47.89340212292552,0.5198173647334429,58832.00055407472,2.433037513654258,28.218294008354167,1.7070752980459514,-88.83478305773947,33.0,1.0,0.3111556889547574,-88.83478305773947,93.53046872418139,-0.36299130473155117,445.08230077811527,5.0,0.0,0.06511605689331205,0.06511605689331205
15214,1,94.36770720578048,0.0029340807006896937,11.610023209115043,44.6390329180119,0.5300596822108088,58832.00217456676,2.4149076917524788,28.142107060891227,1.6460105630540762,-88.8301164111472,73.0,1.0,0.0747748077989734,-88.8301164111472,92.58841373557028,-0.12187845100061168,800.9285924117653,6.0,0.0,0.06511605689331205,0.06511605689331205
15215,1,98.88923787022107,0.007056711289254898,11.688591134489375,67.71458709192257,0.49370774342537166,58832.17186308062,2.7273350788346944,28.38546757917824,1.7043971519081,-86.79677756147481,31.0,1.0,0.16688862240329141,-86.79677756147481,91.43687100939901,0.5153868319744674,21.273136801196088,5.0,0.0,0.06511605689331205,0.06511605689331205
15216,1,97.53190714900383,0.007064964233857673,12.012416396288616,65.68295900188643,0.5288865539609154,58831.929875980655,2.603773983653355,28.531523393965717,1.495873622331818,-87.59549203108064,31.0,1.0,0.3699055554762303,-87.59549203108064,88.74201881795831,0.29960014747778985,27.778535806325507,4.0,0.0,0.06511605689331205,0.06511605689331205
15217,1,97.73563893970892,0.006399658184787259,13.249962563217066,67.15527863394188,0.5285562484759183,58831.942949218195,2.6289175245241734,28.398215238614558,1.621182125173864,-90.18808504956128,31.0,1.0,0.07610077324324484,-90.18808504956128,92.54280580315245,1.9399131810778698,34.61640053650922,5.0,0.0,0.06511605689331205,0.06511605689331205
15218,1,97.7170481868743,0.0054032053390270715,11.061483824392004,64.61714685847217,0.6246907737549159,58832.089523174094,2.7118269938760444,28.20140017688469,1.6219046614294905,-88.09488686742864,71.0,1.0,0.05332123714603433,-88.09488686742864,94.91669607106225,-2.2981117367807116,301.3882930269149,6.0,0.0,0.06511605689331205,0.06511605689331205
15219,1,103.02370305042075,0.003826968204882162,8.970526857193972,90.59571757890468,0.45351238708387426,58832.317996731785,2.842171881084883,28.16080654848872,1.7383031627369827,-86.96090122011786,31.0,1.0,0.7266267002616292,-86.96090122011786,90.63495570878693,-0.4672040483305153,35.6498364743608,5.0,0.0,0.06511605689331205,0.06511605689331205
15220,1,102.01075148210832,0.0004001276994067053,8.023010802800469,58.12141238676988,0.12031075609080298,58832.24607811476,3.390721866976264,29.161485612704826,1.7378385950705089,-90.7621537643263,63.0,1.0,0.5629877383243455,-90.7621537643263,93.32872620360374,0.061558795207588446,255.34929506466554,6.0,0.0,0.06511605689331205,0.06511605689331205
15221,1,107.5097653756698,0.005403395303061827,7.078470048899253,48.652540121367245,0.430732073484496,58832.85475220478,3.240978762076252,28.876185736842295,1.7886265801967207,-88.10665393411524,31.0,1.0,0.9816952618982281,-88.10665393411524,95.90760688718153,0.02122369086904996,0.03486235177243202,5.0,0.0,0.06511605689331205,0.06511605689331205
15222,1,112.23955604203593,0.0037779519616628855,5.02764388462894,43.32786893393209,0.27711393250160005,58832.80932955884,3.154860181751978,29.20046891732688,1.7200152970647828,-89.99776189189991,31.0,1.0,0.9857886701636012,-89.99776189189991,91.67567107637531,0.020432477263440774,0.045114776588761174,4.0,0.0,0.06511605689331205,0.06511605689331205
15223,1,110.06695414589544,0.0016013709118162093,5.278672418334867,43.73355733671505,0.5583072740877322,58832.944586466576,3.180035280422066,29.16090887906244,1.5165293529975061,-90.00040011166459,15.0,1.0,0.40076458063769904,-90.00040011166459,95.1383094287735,-0.1063938509854978,100.06770822611008,4.0,0.0,0.06511605689331205,0.06511605689331205
15224,1,110.26266715402483,0.0018172137907227306,5.248602157464,45.405296893727204,0.5948630270585271,58832.983225227625,3.267049873166328,29.135905033267036,1.4722289813968188,-89.7784905664521,15.0,1.0,0.6584214148465448,-89.7784905664521,92.08382868582606,0.0027849437136211463,212.4798583320291,4.0,0.0,0.06511605689331205,0.06511605689331205
15225,1,110.40567757097735,0.005144957669070355,5.5969913598882295,46.10431101488494,0.6146449121198901,58832.75414977126,3.2490999528512843,28.970751576224117,1.9884159446815286,-89.51765506266047,31.0,1.0,0.8732793305034253,-89.51765506266047,92.34662664640307,0.21106568968892248,0.35727455636634886,5.0,0.0,0.06511605689331205,0.06511605689331205
15226,1,107.24115307676378,0.0010242937751803853,8.211128959162155,42.74676321046572,0.4391557754526037,58832.65283287902,3.537177297779922,26.991114805193305,1.4821715006129703,-88.89883787648742,63.0,1.0,0.881201591527238,-88.89883787648742,92.23361717322409,-0.5548171927406571,1.1505127935805035,6.0,0.0,0.06511605689331205,0.06511605689331205
